Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Report.Status,Year,Location_code,US_State,Abbreviation
20001208X08030,Accident,SEA97LA117,1997-05-21,"MILTONFREEWATER, OR",United States,Fatal(1),Substantial,HILLER,UH-12E,No,1.0,Reciprocating,Aerial Application,1.0,0.0,0.0,0.0,VMC,Probable Cause,1997,OR,Oregon,OR
20001208X07986,Accident,MIA97LA171,1997-05-21,"GRIFFIN, GA",United States,Non-Fatal,Substantial,BEECH,E55,No,2.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,Probable Cause,1997,GA,Georgia,GA
20001208X07892,Accident,CHI97LA165,1997-05-21,"KANSAS CITY, MO",United States,Non-Fatal,Substantial,CESSNA,182RG,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1997,MO,Missouri,MO
20001208X07882,Accident,CHI97LA143,1997-05-21,"FULTON, MO",United States,Non-Fatal,Substantial,CESSNA,140,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1997,MO,Missouri,MO
20001208X07842,Accident,ANC97LA076,1997-05-21,"KETCHIKAN, AK",United States,Non-Fatal,Substantial,CESSNA,180F,No,1.0,Reciprocating,Business,0.0,0.0,1.0,0.0,VMC,Probable Cause,1997,AK,Alaska,AK
20001208X07971,Accident,MIA97FA172,1997-05-22,"WINTER PARK, FL",United States,Non-Fatal,Destroyed,BELL,206B,No,1.0,Turbo Shaft,Unknown,0.0,3.0,0.0,0.0,VMC,Probable Cause,1997,FL,Florida,FL
20001208X07920,Accident,FTW97LA197,1997-05-22,"RIO HONDO, TX",United States,Non-Fatal,Destroyed,CESSNA,172RG,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Probable Cause,1997,TX,Texas,TX
20001208X08032,Accident,SEA97LA119,1997-05-22,"LOLO, MT",United States,Non-Fatal,Substantial,GARLICK,UH-1H,No,1.0,Turbo Shaft,Unknown,0.0,0.0,0.0,1.0,VMC,Probable Cause,1997,MT,Montana,MT
20001208X07994,Accident,NYC97FA098,1997-05-22,"NEWARK, NJ",United States,Non-Fatal,Substantial,BOEING,767-300,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,168.0,VMC,Probable Cause,1997,NJ,New Jersey,NJ
20001208X07958,Accident,LAX97LA190,1997-05-22,"LAMONT, CA",United States,Non-Fatal,Substantial,CESSNA,182,No,1.0,Reciprocating,Positioning,0.0,0.0,2.0,0.0,VMC,Probable Cause,1997,CA,California,CA
20001208X07919,Accident,FTW97LA196,1997-05-22,"WELSH, LA",United States,Non-Fatal,Substantial,AYRES,S2R-T34,No,1.0,Turbo Prop,Aerial Application,0.0,0.0,1.0,0.0,VMC,Probable Cause,1997,LA,Louisiana,LA
20001208X07853,Accident,ATL97LA074,1997-05-22,"SOPHIA, NC",United States,Non-Fatal,Substantial,PIPER,PA-28-151,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Probable Cause,1997,NC,North Carolina,NC
20001208X07901,Accident,FTW97FA199,1997-05-23,"SHAWNEE, OK",United States,Fatal(3),Destroyed,BEECH,V35,No,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,Probable Cause,1997,OK,Oklahoma,OK
20001208X07883,Accident,CHI97LA144,1997-05-23,"ARCADIA, IN",United States,Non-Fatal,Destroyed,PIPER,PA-28-140,No,1.0,Reciprocating,Personal,0.0,3.0,0.0,0.0,VMC,Probable Cause,1997,IN,Indiana,IN
20001208X07960,Accident,LAX97LA192,1997-05-23,"WATSONVILLE, CA",United States,Non-Fatal,Substantial,CROSBY,GEE BEE SPORTSTER,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Probable Cause,1997,CA,California,CA
20001208X07922,Accident,FTW97LA200,1997-05-23,"SPRING, TX",United States,Non-Fatal,Substantial,BEECH,BE-56TC,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,IMC,Probable Cause,1997,TX,Texas,TX
20001208X07884,Accident,CHI97LA145,1997-05-23,"COLUSA, IL",United States,Non-Fatal,Substantial,ERCOUPE (ENG & RESEARCH CORP.),415-G,No,1.0,Reciprocating,Instructional,0.0,0.0,2.0,0.0,VMC,Probable Cause,1997,IL,Illinois,IL
20001208X08013,Accident,SEA97FA120,1997-05-24,"BEND, OR",United States,Fatal(2),Destroyed,PIPER,PA-32-301T,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Probable Cause,1997,OR,Oregon,OR
20001208X07940,Accident,IAD97LA077,1997-05-24,"WENTWORTH, NH",United States,Non-Fatal,Substantial,CESSNA,182P,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1997,NH,New Hampshire,NH
20001208X07925,Accident,FTW97LA203,1997-05-24,"BRIDGEPORT, TX",United States,Non-Fatal,Substantial,PIPER,PA-28-161,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Probable Cause,1997,TX,Texas,TX
20001208X07885,Accident,CHI97LA147,1997-05-24,"CRYSTAL, MN",United States,Non-Fatal,Substantial,CESSNA,152,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1997,MN,Minnesota,MN
20001208X07972,Accident,MIA97FA173,1997-05-25,"HOMESTEAD, FL",United States,Fatal(6),Destroyed,CESSNA,205,No,1.0,Reciprocating,Skydiving,6.0,0.0,0.0,1.0,VMC,Probable Cause,1997,FL,Florida,FL
20001208X07927,Accident,FTW97LA205,1997-05-25,"ENGLEWOOD, CO",United States,Non-Fatal,Substantial,MAULE,M-4-220C,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1997,CO,Colorado,CO
20001208X07923,Accident,FTW97LA201,1997-05-25,"SANTA FE, NM",United States,Non-Fatal,Substantial,CENTRAIR,101C,No,1.0,Unknown,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1997,NM,New Mexico,NM
20001208X07886,Accident,CHI97LA148,1997-05-25,"HOUGHTON, MI",United States,Non-Fatal,Substantial,PIPER,PA-28-180,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Probable Cause,1997,MI,Michigan,MI
20001208X07995,Accident,NYC97FA099,1997-05-26,"FREEDOM, PA",United States,Non-Fatal,Destroyed,CESSNA,180,No,1.0,Reciprocating,Unknown,0.0,1.0,4.0,0.0,VMC,Probable Cause,1997,PA,Pennsylvania,PA
20001208X07939,Accident,IAD97LA076,1997-05-26,"BAINBRIDGE, OH",United States,Fatal(1),Destroyed,DRESBACH,RV-4,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Probable Cause,1997,OH,Ohio,OH
20001208X07860,Accident,CHI97FA146,1997-05-26,"ANTONIA, MO",United States,Fatal(2),Destroyed,HENRY,BARRACUDA,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Probable Cause,1997,MO,Missouri,MO
20001208X08033,Accident,SEA97LA121,1997-05-26,"POCATELLO, ID",United States,Non-Fatal,Substantial,PIPER,PA-28R-201,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Probable Cause,1997,ID,Idaho,ID
20001208X08006,Accident,NYC97LA100,1997-05-26,"BALTIMORE, MD",United States,Non-Fatal,Substantial,PIPER,PA-28-140,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Probable Cause,1997,MD,Maryland,MD
20001208X07921,Accident,FTW97LA198,1997-05-26,"WARD, AR",United States,Non-Fatal,Substantial,PIPER,PA-24-250,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Probable Cause,1997,AR,Arkansas,AR
20001208X07928,Accident,FTW97LA206,1997-05-27,"GREELEY, CO",United States,Non-Fatal,Substantial,PIPER,PA-31-350,No,2.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Probable Cause,1997,CO,Colorado,CO
20001208X07861,Accident,CHI97FA149,1997-05-27,"BOISE, ID",United States,Non-Fatal,Substantial,BELL,206L3,No,1.0,Turbo Shaft,Unknown,0.0,0.0,0.0,3.0,VMC,Probable Cause,1997,ID,Idaho,ID
